MAT,MAP,AI,BD,sand,clay,SOC,CN,pH,soil.biodiversity,MBC,FBratio,rryield,rrSOC,rrN2O,rrCH4,rrMWD
13.2,1515.5,1.3346,1.4,38.375,21.25,9,12.85714286,6.9,0.473522007,173.9660034,1.645665169,0.185403223,0.478490243,,1.90397146,
13.2,1515.5,1.3346,1.39,39,23,7.1,10.44117647,7,0.473522007,173.9660034,1.645665169,,0.041964199,,,
13.2,1515.5,1.3346,1.39,39,23,7.1,10.44117647,7,0.473522007,173.9660034,1.645665169,,0.068992871,,,
13.2,1515.5,1.3346,1.39,39,23,7.1,10.44117647,7,0.473522007,173.9660034,1.645665169,,0.068992871,,,
13.2,1515.5,1.3346,1.39,39,23,7.1,10.44117647,7,0.473522007,173.9660034,1.645665169,,0.068992871,,,
11.9,734,0.6465,1.364,36,7.5,10.2,10.2,8.1,0.606120467,93.69989777,2.376534462,,,0.613104492,,
11.9,734,0.6465,1.364,36,7.5,10.2,10.2,8.1,0.606120467,93.69989777,2.376534462,,,0.61310446,,
10.9,1009,0.841,1.3,16,29.25,31.9025522,20.32786555,6.7,0.454250902,116.9250031,2.662600279,,,-1.278874113,,
10.9,1009,0.841,1.3,16,29.25,31.9025522,20.32786555,6.7,0.454250902,116.9250031,2.662600279,,,-0.378973493,,
15.2,452,0.262,1.45,29.66666667,30.33333333,7.859470998,9.299332736,8.366,0.351677179,100.2610016,3.109771729,,0.312872321,,,
16,577,0.314,1.512,25.66666667,34.16666667,5.272129932,9.084351177,8.252,0.310171515,151.6289978,4.351283073,,0.066090112,,,
17.1,454,0.3666,1.484,34.16666667,26,5.081103378,8.496828391,8.374,0.340837121,87.834198,4.064359665,,0.186877373,,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,1.871802178,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-0.454018333,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.191538212,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-0.530628254,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.066691376,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-5.081404383,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,2.273597555,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-1.738649645,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,2.921624296,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.200670695,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.136644326,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-1.456361924,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-1.79175947,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.336810703,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,1.457137372,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,2.302585093,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,-1.531801945,,
12.60833359,1088,0.7859,1.472,24,18.875,10.92111369,12.84836905,6.55,0.411801189,64.32119751,2.521109819,,,0.652241682,,
18.6,519,0.3013,1.56,46.6,16.6,9.28074246,10.47511276,7.67,0.358250558,64.1115036,2.998958588,,0.250913225,,,
18.6,519,0.3013,1.56,46.6,16.6,9.28074246,11.13697917,7.784,0.358250558,64.1115036,2.998958588,,0.078349564,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.056414089,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.150935243,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0.028087582,0.016694879,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.027664281,0.00793655,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0.090352077,0.110665568,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.003502631,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.019583427,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0.052868236,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.089020851,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.171108692,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0.062520357,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.041080026,0.06227693,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.010347469,0.185998032,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.085400372,0.039891329,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.214070255,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0.020906685,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,0,,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.062864371,-0.028170877,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.073938428,0.146860247,,,
10.61250019,937,0.7494,1.528,40,15.75,8.768538284,10.37295752,6.294,0.330055684,106.2419968,2.286215305,-0.004285721,-0.017493157,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.105919019,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.06701071,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,-0.035809453,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.086568016,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.063421826,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.043722811,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.043802623,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,-0.059316577,,,
10.61250019,937,0.7494,1.526,40.546875,16.859375,8.00612065,12.13048583,6.61,0.330055684,106.2419968,2.286215305,,0.026111144,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.061452779,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.075637414,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.078893942,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.064538521,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.074107972,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.070451661,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.067593291,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.033225648,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.053704179,,,
8.4,945,1.2381,1.326,58.875,14,21.73911833,11.60038331,6.5,0.475490183,186.1470032,2.580438852,,0.073611817,,,
9,819,0.8142,1.408,27,23.25,16.25491879,12.77902421,6.76,0.584029734,57.2234993,2.263803959,-0.118786212,,0.043802623,,
9,819,0.8142,1.408,27,23.25,16.25491879,12.77902421,6.76,0.584029734,57.2234993,2.263803959,-0.087433787,,0.687637525,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.109882852,,,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.036273407,,,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.078927259,,,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.027089693,,,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.033806036,,,,
23.80833435,759,0.3828,1.464,40.25,26.16666667,1.8,2.774852886,8.4,0.606619239,86.3470993,4.487538338,0.037944932,,,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,0.105868001,,1.01160091,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,0.045770701,,0.628608658,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,-0.012500163,,-0.693147181,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,-0.045742363,,-0.405465108,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,0.235801948,,0.121360857,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,0.296530424,,-0.200670697,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,0.144299974,,-0.105360515,,
16,992,0.8665,1.03,33.25,23.875,11.33,7.868055556,4.52,0.451060653,65.80740356,3.070990324,-0.022247859,,0.028987537,,
16,480,0.1955,1.43,38.875,23.375,8.792027282,10.54199914,7.422,0.341513634,79.33390045,3.118526936,,,1.15267951,,
16,480,0.1955,1.43,38.875,23.375,8.792027282,10.54199914,7.422,0.341513634,79.33390045,3.118526936,,,0,,
6.762499809,565,0.738,1.328,49.125,22,17.40139211,11.44828428,6.918,0.374459773,102.5800018,1.714926004,,,1.970989833,,
6.762499809,565,0.738,1.328,49.125,22,17.40139211,11.44828428,6.918,0.374459773,102.5800018,1.714926004,,,1.197283816,,
6.762499809,565,0.738,1.328,49.125,22,17.40139211,11.44828428,6.918,0.374459773,102.5800018,1.714926004,,,1.083686638,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-1.266493257,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-0.254114766,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-0.689970789,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-3.062223964,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-1.594740291,,
6.279166698,595,0.5165,1.296,7,28,21.49724156,15.31142561,5.8,0.39788121,117.7529984,2.247656345,,,-1.723182618,,
9.933333333,971.4,0.8146,1.57,57.82,8.38,11.19489559,15.80723064,6.44,0.410124838,92.17510223,2.439776659,,,-0.040328045,,
9.933333333,971.4,0.8146,1.52,64.17,14.72,11.02088167,15.175813,6.32,0.410124838,92.17510223,2.439776659,,,0.021053409,,
9.933333333,971.4,0.8146,1.53,56.71,11.2,12.6450116,15.13780311,6.23,0.410124838,92.17510223,2.439776659,,,-0.018349139,,
13,977,0.7686,1.53,63.62,13.16,10.49883991,15.30443136,6.556,0.374673635,75.34010315,2.416787148,,,-0.040328045,,
13,977,0.7686,1.5,61.59,14.24,9.51276102,11.59169057,6.52,0.374673635,75.34010315,2.416787148,,,0.021053409,,
13,977,0.7686,1.58,67.83,7.77,12.99303944,17.14121298,6.416,0.374673635,75.34010315,2.416787148,,,-0.018349139,,
12.7,904,0.5694,1.352,29,27,14.50116009,12.58781258,6.7,0.393612683,182.7440033,2.561358929,-0.215388235,,0.315081047,,
12.7,904,0.5694,1.352,29,27,14.50116009,12.58781258,6.7,0.393612683,182.7440033,2.561358929,-0.082930379,,0.062800901,,
12.7,904,0.5694,1.352,29,27,14.50116009,12.58781258,6.7,0.393612683,182.7440033,2.561358929,-0.295069969,,0.736497622,,
12.7,904,0.5694,1.352,29,27,14.50116009,12.58781258,6.7,0.393612683,182.7440033,2.561358929,-0.050131758,,0.482582412,,
15,826,0.701,1.36,44.3,15.5,10.55684455,8.120649654,8.2,0.500403583,84.35160065,2.02464819,,-0.02974197,,,
15,826,0.701,1.36,44.3,15.5,10.55684455,8.120649654,8.2,0.500403583,84.35160065,2.02464819,,0.09431068,,,
15,826,0.701,1.372,44.3,15.5,10.55684455,8.120649654,8.2,0.500403583,84.35160065,2.02464819,,0.023077947,,,
15,826,0.701,1.372,44.3,15.5,10.55684455,8.120649654,8.2,0.500403583,84.35160065,2.02464819,,0.131096524,,,
23.8,1500,1.561,1,1.4,90.3,19,9.5,5.4,0.853086758,74.92947998,2.982717003,,,0.660886318,,
7.3,704,1.0044,1.35,77.9,8.8,23,12.77777778,6.5,0.490059108,153.6150055,2.294313192,,,1.163150809,,
7.3,704,1.0044,1.35,77.9,8.8,23,12.77777778,6.5,0.490059108,153.6150055,2.294313192,,,1.373715579,,
7.3,704,1.0044,1.35,77.9,8.8,23,12.77777778,6.5,0.490059108,153.6150055,2.294313192,,,1.620487748,,
7.3,704,1.0044,1.35,77.9,8.8,23,12.77777778,6.5,0.490059108,153.6150055,2.294313192,,,1.602269423,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.229185866,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.049271049,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.171318483,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.123379021,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.127833372,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.034742948,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.096228032,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.010050336,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.261874188,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.12899212,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.045610511,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.025807884,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.421516817,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.24406145,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.227932068,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.061748007,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.384784903,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.310447283,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.294239473,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.357551752,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.00873368,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.10404386,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.131028262,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.32322701,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,1.045502463,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.346276237,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.109199292,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.090151097,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.859537915,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.109199292,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.082691716,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.405465108,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,1.291346435,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.122602322,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.122602322,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.042559615,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.953279301,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.276753002,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,-0.173663494,,,,
15,1500,1.4339,1.24,13,55,18.75266821,12.3049004,6.3,0.958210349,167.9830017,1.620333076,0.419853846,,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.019676561,0.054243231,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.019676561,0.07720875,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,0.089199083,0.059514128,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,0.132326111,0.134415436,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.111753649,0.078324199,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.124487081,0.133531393,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,0.133999448,0.070826053,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.106609735,0.124893274,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.208151179,0.092709398,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,0.033790681,0.157247919,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.371493609,0.081362404,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.443388398,0.122065697,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.246070444,0.102057193,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.287083807,0.155365747,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.128542769,0.077386664,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.111382331,0.142891835,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.177233016,0.091916511,,,
12.17916679,1154,1.0959,0.8,32.16666667,25.16666667,33.7,14.11222781,6.5,0.653862834,145.3399963,1.946324825,-0.14242034,0.147026874,,,
12.95,473.5,0.35,1.484,33.7,23,5.39443155,9.295087798,8.62,0.644742608,109.2050018,1.610038757,,1.005521865,,,
12.95,473.5,0.35,1.484,33.7,23,5.39443155,9.295087798,8.62,0.644742608,109.2050018,1.610038757,,1.136764054,,,
12.95,473.5,0.35,1.498,33.7,23,5.39443155,9.397964373,8.62,0.644742608,109.2050018,1.610038757,,0.16507975,,,
12.95,473.5,0.35,1.498,33.7,23,5.39443155,9.397964373,8.62,0.644742608,109.2050018,1.610038757,,0.261706586,,,
12.95,473.5,0.35,1.502,33.7,23,5.39443155,8.397924563,8.62,0.644742608,109.2050018,1.610038757,,0.120836473,,,
12.95,473.5,0.35,1.502,33.7,23,5.39443155,8.397924563,8.62,0.644742608,109.2050018,1.610038757,,0.160682381,,,
12.95,473.5,0.35,1.508,33.7,23,5.39443155,8.640035446,8.62,0.644742608,109.2050018,1.610038757,,0.050430854,,,
12.95,473.5,0.35,1.508,33.7,23,5.39443155,8.640035446,8.62,0.644742608,109.2050018,1.610038757,,-0.109199292,,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.623622548,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.471816535,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.189584067,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.609437912,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.767661918,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,1.609437912,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,-0.245672665,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,0.038839833,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,0,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,-0.126484147,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,0.312133169,,
19.3,1769,1.1664,1.544,60,10,7.5,8.851367149,4.786,1.016144991,80.56529999,2.916384459,,,0.085359849,,
9.1,582.3333333,0.5029,1.328,35.5,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.103032226
9.1,582.3333333,0.5029,1.328,35.5,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.007722046
9.1,582.3333333,0.5029,1.328,35.5,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.033039854
9.1,582.3333333,0.5029,1.324,34.75,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.111473867
9.1,582.3333333,0.5029,1.324,34.75,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.063948725
9.1,582.3333333,0.5029,1.324,34.75,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,,,,,0.059514127
