"","ID","study","richness","yi","vi","Weight","variable"
"751","1235","126",3,0.013385195,0.015527597,11.940940050523,"Yield"
"752","1236","126",6,0.141302537,0.015044983,12.0101529386346,"Yield"
"753","1237","126",1,0.004086642,0.002565441,14.1276172836034,"Yield"
"754","1238","126",1,0.018259789,0.004135363,13.8210760826467,"Yield"
"755","1239","126",1,0.029057734,0.00234555,14.1716419981207,"Yield"
"756","1240","126",2,0.07226352,0.00276711,14.0874806080891,"Yield"
"757","1241","126",2,0.015844329,0.002657644,14.1092384668769,"Yield"
"758","1242","126",3,-0.02824108,0.002855804,14.0699006189421,"Yield"
"759","1243","126",6,0.094863352,0.002862917,14.0684926554083,"Yield"
"760","1244","126",1,-0.095815905,0.009275936,12.90425158312,"Yield"
"761","1245","126",1,-0.178212999,0.001117695,14.4226057437646,"Yield"
"762","1246","126",1,-0.163645475,0.004370216,13.7763591068216,"Yield"
"763","1247","126",2,-0.128539488,0.031812916,9.99691900768016,"Yield"
"764","1248","126",2,-0.172617977,0.01341746,12.2495932904942,"Yield"
"765","1249","126",3,-0.02783043,0.005492504,13.5666052464004,"Yield"
"766","1250","126",6,-0.229574442,0.007095009,13.2779355874774,"Yield"
"767","1251","126",1,-0.094943755,0.023195739,10.9392862327967,"Yield"
"768","1252","126",1,-0.098981834,0.017003153,11.7341892018755,"Yield"
"769","1253","126",1,0.150854303,0.013205753,12.281443059478,"Yield"
"770","1254","126",2,-0.040603868,0.008464895,13.0407343057651,"Yield"
"771","1255","126",2,0.02123882,0.010994317,12.6243147170346,"Yield"
"772","1256","126",3,0.035488425,0.014058652,12.154130601504,"Yield"
"773","1257","126",6,0.006263068,0.015882982,11.8904812359846,"Yield"
"774","1258","126",1,0.011436384,0.006328394,13.4144824709964,"Yield"
"775","1259","126",1,0.090500996,0.008256474,13.0762751362561,"Yield"
"776","1260","126",1,-0.24529162,0.009189224,12.9187070150755,"Yield"
"777","1261","126",2,-0.015683922,0.006797871,13.3305295819428,"Yield"
"778","1262","126",2,-0.135272711,0.0140782,12.1512436003565,"Yield"
"779","1263","126",3,-0.052077021,0.010598699,12.6876821546869,"Yield"
"780","1264","126",6,-0.092809925,0.017929105,11.6080641493716,"Yield"
"781","1265","126",1,-0.561520768,0.272417707,2.93568837025292,"Yield"
"782","1266","126",1,-0.166611264,0.016480992,11.8065294128966,"Yield"
"783","1267","126",1,-0.451419771,0.147729765,4.63075154884929,"Yield"
"784","1268","126",2,-0.676238565,0.017948576,11.6054410804174,"Yield"
"785","1269","126",2,-0.475622308,0.027128482,10.4880745673713,"Yield"
"786","1270","126",3,-0.526889815,0.0269958,10.5026898870132,"Yield"
"787","1271","126",6,-0.452376709,0.062019209,7.67830291557427,"Yield"
"788","1272","127",1,0.058410762,0.008592715,13.0190333132034,"Yield"
"789","1273","127",1,0.16907633,0.008592715,13.0190333132034,"Yield"
"790","1274","127",1,0.194156015,0.008592715,13.0190333132034,"Yield"
"791","1275","127",1,-0.032365285,0.008592715,13.0190333132034,"Yield"
"792","1276","127",1,0.025158559,0.008592715,13.0190333132034,"Yield"
"793","1277","127",1,0.034432196,0.008592715,13.0190333132034,"Yield"
"794","1278","127",1,0.04489532,0.008592715,13.0190333132034,"Yield"
"795","1279","127",1,0.083177507,0.008592715,13.0190333132034,"Yield"
"796","1280","127",1,0.263148886,0.008592715,13.0190333132034,"Yield"
"797","1281","127",1,0.142790718,0.008592715,13.0190333132034,"Yield"
"798","1282","127",1,0.088947486,0.008592715,13.0190333132034,"Yield"
"799","1283","127",1,0.352947074,0.008592715,13.0190333132034,"Yield"
"800","1284","127",1,0.020202707,0.008592715,13.0190333132034,"Yield"
"801","1285","127",1,0.10086061,0.008592715,13.0190333132034,"Yield"
"802","1286","127",1,0.178914399,0.008592715,13.0190333132034,"Yield"
"803","1287","127",1,0.103849941,0.008592715,13.0190333132034,"Yield"
"804","1288","127",1,0.103849941,0.008592715,13.0190333132034,"Yield"
"805","1289","127",1,0.134002979,0.008592715,13.0190333132034,"Yield"
"806","1308","3",1,-0.070597293,0.011456953,12.5510110083622,"Yield"
"807","1309","3",1,-0.120905111,0.011456953,12.5510110083622,"Yield"
"808","1310","3",1,-0.282798845,0.011456953,12.5510110083622,"Yield"
"809","1311","3",2,-0.104160534,0.011456953,12.5510110083622,"Yield"
"810","1312","3",2,0.020568393,0.011456953,12.5510110083622,"Yield"
"811","1313","3",3,-0.025538079,0.011456953,12.5510110083622,"Yield"
"812","1314","3",6,-0.048540819,0.011456953,12.5510110083622,"Yield"
"813","1315","3",1,-0.016082688,0.011456953,12.5510110083622,"Yield"
"814","1316","3",1,0.00031903,0.011456953,12.5510110083622,"Yield"
"815","1317","3",1,-0.098154041,0.011456953,12.5510110083622,"Yield"
"816","1318","3",2,-0.013007008,0.011456953,12.5510110083622,"Yield"
"817","1319","3",2,0.014728273,0.011456953,12.5510110083622,"Yield"
"818","1320","3",3,-0.051226122,0.011456953,12.5510110083622,"Yield"
"819","1321","3",6,0.052975032,0.011456953,12.5510110083622,"Yield"
"820","1322","129",1,-0.29323386,0.011456953,12.5510110083622,"Yield"
"821","1325","129",1,-0.037237436,0.011456953,12.5510110083622,"Yield"
"822","1326","129",1,-0.055577242,0.011456953,12.5510110083622,"Yield"
"823","1327","129",1,0.103724858,0.011456953,12.5510110083622,"Yield"
"824","1328","129",1,0.037898172,0.011456953,12.5510110083622,"Yield"
"825","1329","129",1,0.033616611,0.011456953,12.5510110083622,"Yield"
"826","1330","129",1,-0.039443869,0.011456953,12.5510110083622,"Yield"
"827","1331","129",1,-0.117634679,0.011456953,12.5510110083622,"Yield"
"828","1341","132",1,0.150282203,0.004076065,13.8324126047312,"Yield"
"829","1342","132",1,0.150282203,0.004076065,13.8324126047312,"Yield"
"830","1343","132",1,0.026668247,0.00597335,13.4786777945012,"Yield"
"831","1344","132",1,-0.055569851,0.010698509,12.6716353335372,"Yield"
"832","1345","132",2,0.102654154,0.004688966,13.7161286443108,"Yield"
"833","1346","132",1,0.09763847,0.002152664,14.2104865241594,"Yield"
"834","1347","132",1,0.143100844,0.003453868,13.9524945485017,"Yield"
"835","1348","132",1,-0.167054085,0.003196751,14.0027282655172,"Yield"
"836","1349","132",1,-0.052643733,0.008059555,13.1100330390093,"Yield"
"837","1350","132",2,0.186585956,0.002575978,14.125514521326,"Yield"
"838","1351","132",1,0.301105093,0.004429121,13.7651887052851,"Yield"
"839","1352","132",1,0.32090772,0.00504919,13.6486921118345,"Yield"
"840","1353","132",1,-0.352821375,0.004388884,13.7728170540611,"Yield"
"841","1354","132",1,-0.243622083,0.010237444,12.7461037762538,"Yield"
"842","1355","132",2,0.150282203,0.004616898,13.7297003701875,"Yield"
"843","1356","132",1,0.257829109,0.001325579,14.3794927320464,"Yield"
"844","1357","132",1,0.498991166,0.002110035,14.2191001540149,"Yield"
"845","1358","132",1,-1.734601055,0.010412662,12.7177007398572,"Yield"
"846","1359","132",1,-0.961411167,0.018904882,11.4780535906291,"Yield"
"847","1360","132",2,0.480972661,0.002916488,14.0578977349344,"Yield"
"848","1395","135",1,0.47302326,0.011456953,12.5510110083622,"Yield"
"849","1396","135",1,0.429332589,0.011456953,12.5510110083622,"Yield"
"850","1397","135",1,0.301226297,0.011456953,12.5510110083622,"Yield"
"851","1398","135",1,0.20797533,0.011456953,12.5510110083622,"Yield"
"852","1399","135",1,0.318005802,0.011456953,12.5510110083622,"Yield"
"853","1400","135",1,0.33855052,0.011456953,12.5510110083622,"Yield"
"854","1401","135",1,0.363667979,0.011456953,12.5510110083622,"Yield"
"855","1402","135",1,0.404021065,0.011456953,12.5510110083622,"Yield"
"856","1411","137",1,-0.09531018,0.008592715,13.0190333132034,"Yield"
"857","1412","137",1,-0.451985124,0.008592715,13.0190333132034,"Yield"
"858","1413","137",1,-0.392042088,0.008592715,13.0190333132034,"Yield"
"859","1414","137",1,-0.720546155,0.008592715,13.0190333132034,"Yield"
"860","1415","137",1,-0.421213465,0.008592715,13.0190333132034,"Yield"
"861","1416","137",1,-0.470003629,0.008592715,13.0190333132034,"Yield"
"862","1429","97",1,0.693147181,0.011456953,12.5510110083622,"Yield"
"863","1430","97",1,0.451985124,0.011456953,12.5510110083622,"Yield"
"864","1431","97",2,0.538996501,0.011456953,12.5510110083622,"Yield"
"865","1432","97",1,0.25489225,0.011456953,12.5510110083622,"Yield"
"866","1433","97",1,0.062520357,0.011456953,12.5510110083622,"Yield"
"867","1434","97",2,0.062520357,0.011456953,12.5510110083622,"Yield"
"868","1447","137",1,0,0.008592715,13.0190333132034,"Yield"
"869","1448","137",1,-0.080042708,0.008592715,13.0190333132034,"Yield"
"870","1449","137",1,-0.042559614,0.008592715,13.0190333132034,"Yield"
"871","1450","137",1,0.040821995,0.008592715,13.0190333132034,"Yield"
"872","1451","137",1,-0.046520016,0.008592715,13.0190333132034,"Yield"
"873","1452","137",1,0.127833372,0.008592715,13.0190333132034,"Yield"
"874","1465","139",1,-0.41698155,0.008592715,13.0190333132034,"Yield"
"875","1466","139",1,-0.311090163,0.008592715,13.0190333132034,"Yield"
"876","1467","139",1,-0.102278849,0.008592715,13.0190333132034,"Yield"
"877","1468","139",1,-0.365555582,0.008592715,13.0190333132034,"Yield"
"878","1469","139",1,-0.924387942,0.008592715,13.0190333132034,"Yield"
"879","1470","139",1,-0.306639986,0.008592715,13.0190333132034,"Yield"
"880","1471","139",1,-0.10047053,0.008592715,13.0190333132034,"Yield"
"881","1472","139",1,-0.305864392,0.008592715,13.0190333132034,"Yield"
"882","1475","139",1,-1.147701899,0.008592715,13.0190333132034,"Yield"
"883","1476","139",1,-1.131402111,0.008592715,13.0190333132034,"Yield"
"884","1477","139",1,0.052922401,0.008592715,13.0190333132034,"Yield"
"885","1478","139",1,0.004728141,0.008592715,13.0190333132034,"Yield"
"886","1479","139",1,-0.134387191,0.008592715,13.0190333132034,"Yield"
"887","1480","139",1,-0.019934215,0.008592715,13.0190333132034,"Yield"
"888","1481","139",1,0.070204259,0.008592715,13.0190333132034,"Yield"
"889","1482","139",1,-0.010050336,0.008592715,13.0190333132034,"Yield"
"890","1483","139",1,-0.090384061,0.008592715,13.0190333132034,"Yield"
"891","1484","139",1,0.040372455,0.008592715,13.0190333132034,"Yield"
"892","1485","139",1,-0.042559614,0.008592715,13.0190333132034,"Yield"
"893","1486","139",1,-0.209720531,0.008592715,13.0190333132034,"Yield"
"894","1487","139",1,-0.191422075,0.008592715,13.0190333132034,"Yield"
"895","1488","139",1,0.270027137,0.008592715,13.0190333132034,"Yield"
"896","1489","140",1,-0.206741833,0.002246395,14.1915838579541,"Yield"
"897","1490","140",1,-0.173797677,0.005083413,13.6423197953064,"Yield"
"898","1491","140",2,-0.12141879,0.004327743,13.7844246948924,"Yield"
"899","1492","140",1,-0.034407413,0.002499978,14.1406951104795,"Yield"
"900","1501","140",1,0.028507068,0.001967152,14.2480474516296,"Yield"
"901","1502","140",1,-0.002244166,0.001390761,14.3660276827873,"Yield"
"902","1503","140",2,-0.00246886,0.000486945,14.5550135545999,"Yield"
"903","1504","140",1,0.038910283,0.001477246,14.3482008194473,"Yield"
"904","1505","140",1,-0.046881687,0.000321845,14.5900739800217,"Yield"
"905","1506","140",1,-0.043158213,0.000694632,14.5111479925254,"Yield"
"906","1507","140",2,-0.069264113,0.002821645,14.076666057996,"Yield"
"907","1508","140",1,0.072088849,0.00047781,14.5569490472559,"Yield"
"908","1509","140",1,-0.005632307,0.00033586,14.5870912132613,"Yield"
"909","1510","140",1,-0.049057651,4.67165e-05,14.648876697649,"Yield"
"910","1511","140",2,-0.054973995,0.000214419,14.6129776786247,"Yield"
"911","1512","140",1,-0.049338589,0.000660122,14.5184185220474,"Yield"
"912","1513","140",1,0.05553756,0.004960818,13.6651745290717,"Yield"
"913","1514","140",1,0.071458964,0.003907821,13.8646787683646,"Yield"
"914","1515","140",2,0.063193531,0.001502847,14.3429322546804,"Yield"
"915","1516","140",1,0.078552765,0.00176221,14.2897739250258,"Yield"
"916","1672","145",1,0.956338233,0.011456953,12.5510110083622,"Yield"
"917","1673","145",1,0.52999554,0.011456953,12.5510110083622,"Yield"
"918","1674","145",2,1.284511667,0.011456953,12.5510110083622,"Yield"
"919","1681","147",1,-0.090384061,0.008592715,13.0190333132034,"Yield"
"920","1682","147",1,0.14499031,0.008592715,13.0190333132034,"Yield"
"921","1683","147",1,0.130770231,0.008592715,13.0190333132034,"Yield"
"922","1687","147",1,-0.076961041,0.008592715,13.0190333132034,"Yield"
"923","1688","147",1,-0.122602322,0.008592715,13.0190333132034,"Yield"
"924","1689","147",1,-0.040821995,0.008592715,13.0190333132034,"Yield"
"925","1693","147",1,0.087011377,0.008592715,13.0190333132034,"Yield"
"926","1694","147",1,0.080042708,0.008592715,13.0190333132034,"Yield"
"927","1695","147",1,0.068519946,0.008592715,13.0190333132034,"Yield"
"928","1699","148",1,-0.010084119,0.009326206,12.8958860640374,"Yield"
"929","1700","148",1,-0.010084119,0.011209424,12.5901252440397,"Yield"
"930","1701","148",1,-0.091691358,0.007054827,13.2850235993618,"Yield"
"931","1702","148",1,-0.059115187,0.008793226,12.9851361426468,"Yield"
"932","1703","148",1,0.076470364,0.00245268,14.150159113251,"Yield"
"933","1704","148",1,0.067225306,0.000130123,14.6310003726357,"Yield"
"934","1705","148",1,-0.080819407,0.006032493,13.4679415630566,"Yield"
"935","1706","148",1,-0.015649772,0.009701319,12.8338036361206,"Yield"
"936","1707","35",2,0.458574933,0.011456953,12.5510110083622,"Yield"
"937","1708","35",2,0.283126256,0.011456953,12.5510110083622,"Yield"
"938","1709","35",2,0.197359434,0.011456953,12.5510110083622,"Yield"
"939","1710","35",2,0.472359343,0.011456953,12.5510110083622,"Yield"
"940","1711","35",2,0.320167528,0.011456953,12.5510110083622,"Yield"
"941","1712","35",2,0.219362828,0.011456953,12.5510110083622,"Yield"
"942","1713","35",2,0.234400706,0.011456953,12.5510110083622,"Yield"
"943","1714","35",2,0.253448901,0.011456953,12.5510110083622,"Yield"
"944","1715","149",1,-0.00836825,0.021344935,11.1653451102763,"Yield"
"945","1716","149",1,-0.011834458,0.04053953,9.19477380594962,"Yield"
"946","1717","149",1,-0.097045789,0.005694168,13.5295896976829,"Yield"
"947","1718","149",1,-0.095766905,0.009662001,12.8402828363088,"Yield"
"948","1719","149",1,-0.09531018,0.014102777,12.1476158228352,"Yield"
"949","1720","149",1,-0.127994001,0.004172614,13.8139639784166,"Yield"
"950","1724","151",1,-0.068992871,0.011456953,12.5510110083622,"Yield"
"951","1729","152",1,0.04202299,0.000542058,14.5433473109679,"Yield"
"952","1730","152",1,0.045698502,0.000454948,14.5617952268195,"Yield"
"953","1731","152",1,0.035457312,0.000436644,14.5656775494019,"Yield"
"954","1732","152",1,0.039059436,0.000390151,14.5755481404286,"Yield"
"955","1739","155",2,0.061875404,0.002611374,14.1184554811915,"Yield"
"956","1740","155",2,0.118951943,0.000779865,14.4932223594913,"Yield"
"957","1741","156",1,0.006629859,0.000681435,14.5139274621757,"Yield"
"958","1742","156",1,0.087106177,0.000362409,14.5814442182132,"Yield"
"959","1743","156",1,0.021692825,0.000318312,14.5908260894146,"Yield"
"960","1744","157",6,0.157264977,0.005951562,13.4826372868627,"Yield"
"961","1745","157",4,0.123106058,0.004430165,13.7649908905693,"Yield"
"962","1746","157",4,0.204632666,0.007794547,13.1557395465152,"Yield"
"963","1747","157",6,0.204794413,0.006922046,13.3084997759123,"Yield"
"964","1748","157",4,0.263634913,0.006346595,13.4112080307382,"Yield"
"965","1749","157",4,0.156509171,0.006818564,13.3268533874453,"Yield"
"966","1750","158",1,0.044650274,0.002737812,14.0932974052903,"Yield"
"967","1751","158",1,-0.018433702,0.003230094,13.9961935411663,"Yield"
"968","1759","160",1,-0.282487256,0.002756743,14.0895383134646,"Yield"
"969","1760","160",1,-0.060114625,0.002010954,14.2391608913548,"Yield"
"970","1761","160",1,0.064711749,0.001191272,14.4073171013566,"Yield"
"971","1762","161",1,-0.471311674,0.003886275,13.868821778871,"Yield"
"972","1763","161",1,-0.019974611,0.00070943,14.5080325961022,"Yield"
"973","1764","161",1,-0.014575157,0.002522032,14.1362865838372,"Yield"
"974","1768","161",1,-0.557345639,0.007404989,13.2235090197839,"Yield"
"975","1769","161",1,-0.090280117,0.013683937,12.2097378384728,"Yield"
"976","1770","161",1,-0.061346463,0.012892721,12.3288411002569,"Yield"
"977","1774","161",1,-0.248179629,0.002891697,14.0627987516845,"Yield"
"978","1775","161",1,-0.033439648,0.007832321,13.1492051160197,"Yield"
"979","1776","161",1,-0.12382535,0.001693837,14.3037491844991,"Yield"
"980","1780","50",1,-0.033901552,0.001344402,14.3756017570411,"Yield"
"981","1781","50",1,-0.052185753,0.00136384,14.3715858624512,"Yield"
"982","1782","50",1,0,0.006377551,13.4056425796121,"Yield"
"983","1783","50",1,0,0.005,13.6578617156285,"Yield"
"984","1784","50",1,-0.029413885,0.000340914,14.586015886093,"Yield"
"985","1785","50",1,0,0.00032,14.5904667362216,"Yield"
"986","1786","50",1,-0.022472856,0.001285647,14.3877542079037,"Yield"
"987","1787","50",1,-0.022989518,0.001703023,14.3018700011596,"Yield"
"988","1790","35",2,-0.187211542,0.008292011,13.0702015235349,"Yield"
"989","1791","35",2,-0.128992121,0.000496424,14.5530057204455,"Yield"
"990","1792","35",2,-0.532464799,0.000774417,14.4943668212942,"Yield"
"991","1793","35",2,-0.581173509,0.000718281,14.5061698501787,"Yield"
"992","1794","38",1,-0.431440595,0.014400539,12.1038350606137,"Yield"
"993","1795","38",1,-0.131852131,0.00307216,14.0272003144069,"Yield"
"994","1796","38",1,-0.014458083,0.000666591,14.5170550853232,"Yield"
"995","1797","38",1,0.029475818,0.003931537,13.8601213564184,"Yield"
"996","1798","38",1,0.08912778,0.003409908,13.9610575863525,"Yield"
"997","1799","38",1,0.00836825,0.004636149,13.7260724256456,"Yield"
"998","1800","38",1,0.020040751,0.003213806,13.9993849809659,"Yield"
"999","1801","38",1,0.079406778,0.007226598,13.2547764409105,"Yield"
"1000","1802","38",1,0.132059722,0.020793292,11.2345418494471,"Yield"
"1001","1803","38",1,-0.042111485,0.00696734,13.3004823091669,"Yield"
"1002","1804","38",1,0.025063969,0.002496094,14.1414717948958,"Yield"
"1003","1805","38",1,0,0.00235649,14.1694451990276,"Yield"
"1004","1806","38",1,0.015113638,0.01093548,12.6336987354168,"Yield"
"1005","1807","38",1,0.014252023,0.002212015,14.1985114061324,"Yield"
"1006","1808","163",1,0.169200469,0.011456953,12.5510110083622,"Yield"
"1007","1809","163",1,-0.044650274,0.011456953,12.5510110083622,"Yield"
"1008","1810","163",1,-0.056131456,0.011456953,12.5510110083622,"Yield"
"1009","1811","131",1,0.045985113,0.011456953,12.5510110083622,"Yield"
"1010","1812","125",2,-1.189374005,0.011456953,12.5510110083622,"Yield"
"1011","1813","125",2,-0.322516025,0.011456953,12.5510110083622,"Yield"
"1012","1814","35",2,0.429856561,0.000892724,14.4695546452284,"Yield"
"1013","1815","35",2,0.245122458,0.000737301,14.5021685952643,"Yield"
"1014","1816","35",2,0.215708573,0.00075427,14.4986006737868,"Yield"
"1015","1817","35",2,0.458574933,0.000837125,14.4812046696675,"Yield"
"1016","1818","35",2,0.283126256,0.000690975,14.5119181003755,"Yield"
"1017","1819","35",2,0.197359434,0.000737794,14.5020649117489,"Yield"
"1018","1820","164",1,0.043571248,0.011456953,12.5510110083622,"Yield"
"1019","1821","164",1,0.102190941,0.011456953,12.5510110083622,"Yield"
"1020","1822","164",1,0.09763847,0.011456953,12.5510110083622,"Yield"
"1021","1823","164",1,0.122527491,0.011456953,12.5510110083622,"Yield"
"1022","1829","166",1,0.200670695,0.008592715,13.0190333132034,"Yield"
"1023","1830","161",1,-0.010735751,0.001650252,14.3126721180512,"Yield"
"1024","1831","161",1,0.00351769,0.010260075,12.7424281327118,"Yield"
"1025","1838","38",1,-0.038048698,0.0099383,12.7948896729742,"Yield"
"1026","1843","168",1,0.235870106,0.011456953,12.5510110083622,"Yield"
"1027","1844","168",1,0.148504934,0.011456953,12.5510110083622,"Yield"
"1028","1845","168",1,0.173663494,0.011456953,12.5510110083622,"Yield"
"1029","1846","169",1,0.036701367,0.073091591,7.07666533033825,"Yield"
"1030","1847","169",1,-0.518488497,0.220227816,3.46685678683497,"Yield"
"1031","1848","169",1,-0.095881771,0.008961283,12.9568611228391,"Yield"
"1032","1849","169",1,-0.234400706,0.06317571,7.61071998845078,"Yield"
"1033","1850","170",1,0.024786779,0.011456953,12.5510110083622,"Yield"
"1034","1851","170",1,0.058123199,0.011456953,12.5510110083622,"Yield"
"1035","1852","170",1,0.025927378,0.011456953,12.5510110083622,"Yield"
"1036","1853","170",1,0.052980426,0.011456953,12.5510110083622,"Yield"
"1037","1854","171",2,-0.088468907,0.016214922,11.8437348867785,"Yield"
"1038","1855","171",2,-0.188967627,0.044554457,8.86742102663954,"Yield"
"1039","1856","172",1,0.101657169,0.000523656,14.5472405406164,"Yield"
"1040","1949","185",1,0.025299506,0.011456953,12.5510110083622,"Yield"
"1041","1950","185",1,0.014561084,0.011456953,12.5510110083622,"Yield"
"1042","1988","189",1,-0.016609458,0.004789141,13.6973083619957,"Yield"
"1043","1989","189",1,0.179001821,0.005606207,13.5457101254489,"Yield"
"1044","1990","38",1,-0.094081099,0.001603887,14.3221764151878,"Yield"
"1045","1991","38",1,-0.045446847,0.001679282,14.3067277174419,"Yield"
"1046","1992","190",1,0.061840511,0.002179492,14.2050709980564,"Yield"
"1047","1993","190",1,-0.285647484,0.009062771,12.9398456667561,"Yield"
"1048","2009","38",3,-0.070505613,0.002107482,14.2196163454652,"Yield"
"1049","2010","38",3,0.012141045,0.002165214,14.2079526550666,"Yield"
"1050","2011","38",1,-0.050912542,0.004039865,13.8393424248356,"Yield"
"1051","2012","38",3,0.004210171,0.006317342,13.416471554945,"Yield"
"1052","2013","38",3,0.071595532,0.005467909,13.5711335354303,"Yield"
"1053","2014","38",1,-0.009255721,0.008928774,12.962321041689,"Yield"
"1054","2015","38",3,0.08929759,0.001369736,14.3703681911672,"Yield"
"1055","2016","38",3,-0.02059204,0.003274957,13.9874106889044,"Yield"
"1056","2017","38",1,0.019428566,0.001368626,14.3705974181285,"Yield"
"1057","2018","38",3,-0.039127128,0.000808463,14.4872177384379,"Yield"
"1058","2019","38",3,-0.067957242,0.002722285,14.0963820690569,"Yield"
"1059","2020","38",1,-0.091368497,0.001567313,14.3296825792021,"Yield"
"1060","2021","38",3,-0.017128794,0.006186394,13.4400839023245,"Yield"
"1061","2022","38",3,0.052985822,0.003602826,13.9235567237291,"Yield"
"1062","2023","38",1,-0.075381836,0.007217118,13.2564421828736,"Yield"
"1063","2024","38",3,0.12737152,0.056943265,7.9896985034145,"Yield"
"1064","2025","38",3,-0.140419877,0.047876623,8.61367052219149,"Yield"
"1065","2026","38",1,0.040252705,0.054366917,8.15761687772527,"Yield"
"1066","2027","38",3,0.249795825,0.001236151,14.3980075514735,"Yield"
"1067","2028","38",3,0.068986127,0.002997221,14.0419610042595,"Yield"
"1068","2029","38",1,0.063874416,0.001270262,14.3909397229789,"Yield"
"1069","2030","38",3,0.149128281,0.003655695,13.9133147915506,"Yield"
"1070","2031","38",3,0.130489133,0.003225204,13.9971515256226,"Yield"
"1071","2032","38",1,0.176327137,0.00228999,14.1828092077938,"Yield"
"1072","2033","38",3,0.19860588,0.004098693,13.8280844166261,"Yield"
"1073","2034","38",3,-0.010197548,0.008671413,13.0057080304281,"Yield"
"1074","2035","38",1,0.016647233,0.007571473,13.194461377757,"Yield"
"1075","2085","196",1,0.131677824,0.000981344,14.4510242134608,"Yield"
"1076","2117","198",2,0.06105182,0.000209778,14.6139687808804,"Yield"
"1077","2120","198",2,0.132621888,0.007439203,13.2175290245261,"Yield"
"1078","2121","198",2,-0.01092907,0.000768672,14.4955738697219,"Yield"
"1079","2122","198",2,0.052518035,0.000732433,14.5031924707142,"Yield"
"1080","2123","198",2,0.018433702,0.000258554,14.6035592040984,"Yield"
"1081","2124","198",2,0.11095707,0.002538409,14.1330146501048,"Yield"
"1082","2165","72",1,0.142316222,0.000970549,14.4532789077188,"Yield"
"1083","2166","72",1,0.124052649,0.00073386,14.5028923180477,"Yield"
"1084","2191","208",1,0.239059007,0.00085449,14.4775640528213,"Yield"
"1085","2192","208",1,0.062196208,0.00044353,14.5642167693015,"Yield"
"1086","2199","208",1,0.110795312,0.000793605,14.4903367991002,"Yield"
"1087","2200","208",1,0.045280705,0.000975848,14.452172045851,"Yield"
"1088","2201","208",1,0.13775687,0.000233787,14.608843023221,"Yield"
"1089","2202","208",1,0.055350095,0.000461384,14.5604306274242,"Yield"
"1090","2203","208",1,0.123213445,0.000611614,14.5286504613676,"Yield"
"1091","2204","208",1,0.046580219,0.000376414,14.5784671038696,"Yield"
"1092","2205","208",1,0.15415068,0.000375766,14.5786048257143,"Yield"
"1093","2206","208",1,0.053642683,0.000311977,14.5921748862126,"Yield"
"1094","2249","213",1,0.214559808,0.005539569,13.5579483299554,"Yield"
"1095","2250","213",1,0.16507975,0.0020424,14.2327879519907,"Yield"
"1096","2251","213",2,0.16507975,0.02341396,10.9132343563866,"Yield"
"1097","2252","213",1,0.345501643,0.039506381,9.28295792723769,"Yield"
"1098","2253","213",1,0.356674944,0.00909465,12.9345100605477,"Yield"
"1099","2254","213",2,0.510825624,0.005203662,13.6199765599952,"Yield"
"1100","2255","213",1,-0.14562019,0.002130349,14.2149941984211,"Yield"
"1101","2256","213",1,0.0893451,0.003162911,14.0093666364627,"Yield"
"1102","2257","213",2,0.072103294,0.001357985,14.3727952704392,"Yield"
"1103","2258","213",1,-0.071825735,0.002346546,14.1714419688489,"Yield"
"1104","2259","213",1,0.184793746,0.001349747,14.3744972552946,"Yield"
"1105","2260","213",2,0.085359849,0.002152377,14.2105444805809,"Yield"
"1106","2296","216",1,-0.020121403,0.008592715,13.0190333132034,"Yield"
"1107","2297","216",1,0.28718394,0.008592715,13.0190333132034,"Yield"
"1108","2298","216",1,0.347368828,0.008592715,13.0190333132034,"Yield"
"1109","2299","217",1,0.427126605,0.011456953,12.5510110083622,"Yield"
"1110","2300","217",1,0.253339951,0.011456953,12.5510110083622,"Yield"
"1111","2301","217",1,0.297668538,0.011456953,12.5510110083622,"Yield"
"1112","2302","217",1,-0.002962965,0.011456953,12.5510110083622,"Yield"
"1113","2303","217",1,0.249998639,0.011456953,12.5510110083622,"Yield"
"1114","2304","217",1,0.032026027,0.011456953,12.5510110083622,"Yield"
"1115","2305","217",1,0.170008297,0.011456953,12.5510110083622,"Yield"
"1116","2306","217",1,0.340460278,0.011456953,12.5510110083622,"Yield"
"1117","2307","217",1,0.342944751,0.011456953,12.5510110083622,"Yield"
"1118","2308","217",1,0.114410351,0.011456953,12.5510110083622,"Yield"
"1119","2309","217",1,0.081948075,0.011456953,12.5510110083622,"Yield"
"1120","2310","217",1,-0.065457217,0.011456953,12.5510110083622,"Yield"
"1121","2311","218",1,0.286165455,0.011456953,12.5510110083622,"Yield"
"1122","2312","218",1,0.194131422,0.011456953,12.5510110083622,"Yield"
"1123","2313","218",1,0.222139703,0.011456953,12.5510110083622,"Yield"
"1124","2314","218",1,0.234285265,0.011456953,12.5510110083622,"Yield"
"1125","2315","217",1,0.573482677,0.011456953,12.5510110083622,"Yield"
"1126","2316","217",1,0.619039208,0.011456953,12.5510110083622,"Yield"
"1127","2317","217",1,0.855854062,0.011456953,12.5510110083622,"Yield"
"1128","2318","217",1,0.810094445,0.011456953,12.5510110083622,"Yield"
"1129","2319","217",1,0.711769693,0.011456953,12.5510110083622,"Yield"
"1130","2320","217",1,0.810930216,0.011456953,12.5510110083622,"Yield"
"1131","2321","217",1,0.937124819,0.011456953,12.5510110083622,"Yield"
