ID,number,author1,year,journal,study,country,continent,longitude,latitude,climate.zone,texture,SOC_categorical,pH_categorical,primary.crop,tillage2,irrigation2,type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
343,38,Haque,2013,BIOLOGY AND FERTILITY OF SOILS,35,South Korea,Asia,128.4333333,36.83333333,cold,loam,moderate,acid,rice,conventional,flooding,mixture,0.146603474,0.011456953,0.444380524,0.004364336,,,1.822186156,0.122897496,,
344,38,Haque,2013,BIOLOGY AND FERTILITY OF SOILS,35,South Korea,Asia,128.4333333,36.83333333,cold,loam,moderate,acid,rice,conventional,flooding,mixture,0.161641352,0.011456953,0.459532329,0.004364336,,,1.967282903,0.122897496,,
345,39,Snapp,2018,SOIL & TILLAGE RESEARCH,38,United States,North America,-85.4,42.4,cold,sandy,low,acid,maize,conventional,rainfed,non-legume,,,0.015480186,0.003273252,,,,,,
346,39,Snapp,2018,SOIL & TILLAGE RESEARCH,38,United States,North America,-85.4,42.4,cold,sandy,low,acid,maize,conventional,rainfed,non-legume,,,0.0495705,0.003273252,,,,,,
347,39,Snapp,2018,SOIL & TILLAGE RESEARCH,38,United States,North America,-85.4,42.4,cold,sandy,low,acid,maize,conventional,rainfed,non-legume,,,-0.005123837,0.003273252,,,,,,
348,40,Peyrard,2016,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,39,France,Europe,-1.506,43.527,temperate,loam,high,neutral,wheat,conventional,rainfed,legume,,,,,-0.184714856,0.086129251,,,,
349,40,Peyrard,2016,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,39,France,Europe,-1.506,43.527,temperate,loam,high,neutral,sorghum,conventional,rainfed,mixture,,,,,0.485787497,0.086129251,,,,
350,40,Peyrard,2016,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,39,France,Europe,-1.506,43.527,temperate,loam,high,neutral,wheat,conventional,rainfed,mixture,,,,,-0.226988004,0.086129251,,,,
351,40,Peyrard,2016,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,39,France,Europe,-1.506,43.527,temperate,loam,high,neutral,other,conventional,rainfed,non-legume,,,,,0.47828525,0.086129251,,,,
352,40,Peyrard,2016,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,39,France,Europe,-1.506,43.527,temperate,loam,high,neutral,other,conventional,rainfed,mixture,,,,,-0.251872621,0.086129251,,,,
353,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conservation,irrigated,non-legume,,,,,-0.058525245,0.178182447,1.897119986,8.363333333,,
354,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conservation,irrigated,legume,,,,,-0.000117576,0.260198751,-0.048790163,0.157739984,,
355,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conservation,irrigated,non-legume,,,,,0.344526914,0.166784313,,,,
356,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conventional,irrigated,non-legume,,,,,0.811087573,0.304414628,2.944439003,21.48938255,,
357,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conventional,irrigated,legume,,,,,0.080945924,0.189338358,-0.051293297,0.456881346,,
358,41,Sanz-Cobena,2014,SCIENCE OF THE TOTAL ENVIRONMENT,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conventional,irrigated,non-legume,,,,,0.883930712,0.54278906,0.459532328,0.489381348,,
359,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,low,neutral,other,conservation,irrigated,non-legume,-0.330241687,0.011456953,,,0.046520016,0.06933903,0.510825624,1.89437586,,
360,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,low,neutral,other,conventional,irrigated,non-legume,0.015504187,0.011456953,,,0.2135741,0.042198339,-0.182321557,0.325445816,,
361,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,moderate,acid,other,conservation,irrigated,non-legume,-0.326902786,0.011456953,0.139355521,0.004364336,-0.265703166,0.147072045,0.459532329,5.33635349,,
362,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,moderate,acid,other,conventional,irrigated,non-legume,0.08299692,0.011456953,-0.018868484,0.004364336,0.064538521,0.102296008,-0.16907633,5.7521251,,
363,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,low,neutral,other,conservation,irrigated,non-legume,,,-0.012149057,0.004364336,,,,,,
364,42,Wolff,2018,SOIL & TILLAGE RESEARCH,40,United States,North America,-122.4133333,38.43194444,temperate,loam,low,neutral,other,conventional,irrigated,non-legume,,,-0.012149057,0.004364336,,,,,,
365,43,Rigon,2021,EXPERIMENTAL AGRICULTURE,23,Brazil,South America,-48.41666667,-22.81666667,temperate,clay,moderate,acid,soybean,conservation,rainfed,non-legume,,,0.063657852,0.003273252,,,,,,
366,43,Rigon,2021,EXPERIMENTAL AGRICULTURE,23,Brazil,South America,-48.41666667,-22.81666667,temperate,clay,moderate,acid,soybean,conservation,rainfed,legume,,,0.081125545,0.003273252,,,,,,
367,43,Rigon,2021,EXPERIMENTAL AGRICULTURE,23,Brazil,South America,-48.41666667,-22.81666667,temperate,clay,moderate,acid,soybean,conservation,rainfed,non-legume,,,0.041385216,0.003273252,,,,,,
368,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,acid,other,conventional,rainfed,legume,,,0.365333007,0.003273252,,,,,0.167472626,0.00824107
369,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,acid,other,conventional,rainfed,legume,,,0.339130634,0.003273252,,,,,0.148889048,0.00824107
370,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,mixture,,,0.27518191,0.003273252,,,,,0.120349656,0.00824107
371,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,non-legume,,,0.251314428,0.003273252,,,,,0.115512887,0.00824107
372,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,legume,,,0.491407538,0.003273252,,,,,0.185740364,0.00824107
373,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,legume,,,0.483533482,0.003273252,,,,,0.168528235,0.00824107
374,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,mixture,,,0.430782916,0.003273252,,,,,0.166210737,0.00824107
375,44,Demir,2019,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,41,Turkey,Asia,38.34,38.47,arid,loam,moderate,neutral,other,conventional,rainfed,non-legume,,,0.361790045,0.003273252,,,,,0.158056935,0.00824107
376,45,Preza-Fontes,2022,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,42,United States,North America,-89.11194444,39.44888889,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,0.018553408,0.008592715,,,0.424018516,0.064596939,,,,
377,45,Preza-Fontes,2022,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,42,United States,North America,-89.11194444,39.44888889,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.043017385,0.008592715,,,0.208297043,0.064596939,,,,
378,45,Preza-Fontes,2022,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,42,United States,North America,-89.11194444,39.44888889,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.032523192,0.008592715,,,0.19062036,0.064596939,,,,
379,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.04976151,0.004296357,,,,,,,,
380,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.185717146,0.004296357,,,,,,,,
381,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.259219608,0.004296357,,,,,,,,
382,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.124562723,0.004296357,,,,,,,,
383,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.15123097,0.004296357,,,,,,,,
384,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.287682072,0.004296357,,,,,,,,
385,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.263965546,0.004296357,,,,,,,,
386,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.340926587,0.004296357,,,,,,,,
387,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.333491608,0.004296357,,,,,,,,
388,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.326000937,0.004296357,,,,,,,,
389,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.535961597,0.004296357,,,,,,,,
390,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.411507423,0.004296357,,,,,,,,
391,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.447014111,0.004296357,,,,,,,,
392,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.514455392,0.004296357,,,,,,,,
393,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.470003629,0.004296357,,,,,,,,
394,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.808660068,0.004296357,,,,,,,,
395,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.733152515,0.004296357,,,,,,,,
396,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.651474484,0.004296357,,,,,,,,
397,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.762140052,0.004296357,,,,,,,,
398,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.733152515,0.004296357,,,,,,,,
399,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.295464213,0.004296357,,,,,,,,
400,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.214775302,0.004296357,,,,,,,,
401,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.189242,0.004296357,,,,,,,,
402,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.255933374,0.004296357,,,,,,,,
403,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.206336433,0.004296357,,,,,,,,
404,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.196953219,0.004296357,,,,,,,,
405,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.174353387,0.004296357,,,,,,,,
406,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.15706189,0.004296357,,,,,,,,
407,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,acid,other,conservation,rainfed,non-legume,0.168622712,0.004296357,,,,,,,,
408,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,acid,other,conservation,rainfed,non-legume,0.219053566,0.004296357,,,,,,,,
409,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.430782916,0.004296357,,,,,,,,
410,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.379489622,0.004296357,,,,,,,,
411,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.430782916,0.004296357,,,,,,,,
412,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.437900384,0.004296357,,,,,,,,
413,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.444967551,0.004296357,,,,,,,,
414,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.2707716,0.004296357,,,,,,,,
415,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.280030926,0.004296357,,,,,,,,
416,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.162823761,0.004296357,,,,,,,,
417,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.266109587,0.004296357,,,,,,,,
418,46,Souza,2021,SOIL & TILLAGE RESEARCH,43,Brazil,South America,-49.6025,-27.41444444,temperate,clay loam,high,neutral,other,conservation,rainfed,non-legume,0.397301797,0.004296357,,,,,,,,
419,47,Jarecki,2009,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,44,United States,North America,-93.45,42.02,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,,,,,-0.430102412,0.064596939,,,,
420,47,Jarecki,2009,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,44,United States,North America,-93.45,42.02,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,,,,,0.005361943,0.064596939,,,,
421,48,Abdallahi,2000,CANADIAN JOURNAL OF SOIL SCIENCE,45,Canada,North America,-71.23074,46.805,cold,loam,high,neutral,wheat,conventional,rainfed,legume,,,,,,,,,0.065957968,0.117350099
422,48,Abdallahi,2000,CANADIAN JOURNAL OF SOIL SCIENCE,45,Canada,North America,-71.23074,46.805,cold,loam,high,neutral,wheat,conventional,rainfed,non-legume,,,,,,,,,0.19549202,0.176082191
423,48,Abdallahi,2000,CANADIAN JOURNAL OF SOIL SCIENCE,45,Canada,North America,-71.23074,46.805,cold,loam,high,neutral,wheat,conventional,rainfed,non-legume,,,,,,,,,0.190808171,0.083668467
424,48,Abdallahi,2000,CANADIAN JOURNAL OF SOIL SCIENCE,45,Canada,North America,-71.23074,46.805,cold,loam,high,neutral,wheat,conventional,rainfed,non-legume,,,,,,,,,-0.310671591,0.33271733
425,48,Abdallahi,2000,CANADIAN JOURNAL OF SOIL SCIENCE,45,Canada,North America,-71.23074,46.805,cold,loam,high,neutral,wheat,conventional,rainfed,non-legume,,,,,,,,,0.092206194,0.089570909
426,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,legume,0.393042588,0.011456953,,,1.377325692,0.086129252,,,,
427,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,mixture,0.393042588,0.011456953,,,1.651402112,0.086129252,,,,
428,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,legume,0.200670695,0.011456953,,,0.998528831,0.086129252,,,,
429,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,non-legume,0.036367644,0.011456953,,,1.898904107,0.086129252,,,,
430,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,non-legume,0,0.011456953,,,0.589768828,0.086129251,,,,
431,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,neutral,other,conventional,rainfed,legume,0.47445798,0.011456953,,,0.534425539,0.086129251,,,,
432,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,acid,other,conventional,rainfed,mixture,0.47445798,0.011456953,,,0.819187902,0.086129251,,,,
433,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,acid,other,conventional,rainfed,legume,0.381367557,0.011456953,,,0.181492026,0.086129251,,,,
434,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,acid,other,conventional,rainfed,non-legume,-0.074107972,0.011456953,,,0.662841831,0.086129251,,,,
435,49,Li,2015,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,46,Denmark,Europe,9.566666667,56.5,cold,sandy,moderate,acid,other,conventional,rainfed,non-legume,0.164303051,0.011456953,,,0,0.086129251,,,,
436,50,Singh,2020,JOURNAL OF ENVIRONMENTAL QUALITY,47,United States,North America,-96.80411111,44.343,cold,loam,low,neutral,maize,conservation,rainfed,mixture,,,0.102947969,0.00221569,0.182446957,0.010462393,0.527354926,0.09086044,,
437,50,Singh,2020,JOURNAL OF ENVIRONMENTAL QUALITY,47,United States,North America,-96.80411111,44.343,cold,loam,low,neutral,maize,conservation,rainfed,mixture,,,0.023810649,0.001128365,0.503575932,0.00865291,0.704654787,0.019481845,,
438,50,Singh,2020,JOURNAL OF ENVIRONMENTAL QUALITY,48,United States,North America,-96.808,44.33736111,cold,loam,low,acid,maize,conservation,rainfed,mixture,,,-0.056027831,0.000544095,-0.06941741,0.015586256,-0.332638365,0.13925896,,
439,50,Singh,2020,JOURNAL OF ENVIRONMENTAL QUALITY,48,United States,North America,-96.808,44.33736111,cold,loam,low,acid,maize,conservation,rainfed,mixture,,,-0.009661911,0.004037678,-0.07809921,0.015633801,0.316706192,0.00362905,,
440,51,Kim,2013,PLANT AND SOIL,33,South Korea,Asia,128.0963333,35.14902778,cold,loam,low,acid,rice,conventional,flooding,non-legume,0.25288552,0.00492164,0.129211731,0.004364336,-0.088107267,0.216261376,0.803898545,0.008255183,,
441,51,Kim,2013,PLANT AND SOIL,33,South Korea,Asia,128.0963333,35.14902778,cold,loam,low,acid,rice,conventional,flooding,legume,0.299405536,0.004672075,0.055880458,0.004364336,0.181317036,0.177557657,0.477855604,0.002799038,,
442,52,Behnke,2019,FIELD CROPS RESEARCH,49,United States,North America,-88.38694444,40.10361111,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,0.015963851,0.008592715,,,0.275705881,0.064596939,0.055350095,0.092173122,,
443,52,Behnke,2019,FIELD CROPS RESEARCH,49,United States,North America,-88.38694444,40.10361111,cold,clay loam,high,neutral,maize,conservation,rainfed,legume,-0.011560822,0.008592715,,,0.090971778,0.064596939,0.00809721,0.092173122,,
444,52,Behnke,2019,FIELD CROPS RESEARCH,49,United States,North America,-88.38694444,40.10361111,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,0.013698844,0.008592715,,,0,0.064596939,0.329479201,0.092173122,,
445,52,Behnke,2019,FIELD CROPS RESEARCH,49,United States,North America,-88.38694444,40.10361111,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.13123518,0.008592715,,,0.174353388,0.064596939,-0.084796536,0.092173122,,
446,52,Behnke,2019,FIELD CROPS RESEARCH,49,United States,North America,-88.38694444,40.10361111,cold,clay loam,high,neutral,maize,conservation,rainfed,legume,-0.027973852,0.008592715,,,0.263584521,0.064596939,0.335310121,0.092173122,,
447,53,Guardia,2016,BIOGEOSCIENCES,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conservation,irrigated,legume,,,,,-0.01626052,0.064596939,0.219859476,0.092173122,,
448,53,Guardia,2016,BIOGEOSCIENCES,11,Spain,Europe,-3.516666667,40.05,arid,loam,high,neutral,maize,conservation,irrigated,non-legume,,,,,0.279584863,0.064596939,0.253195896,0.092173122,,
449,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,0.002256488,0.008592715,,,0.265703166,0.043825917,,,,
450,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,soybean,conservation,rainfed,non-legume,-0.074280074,0.008592715,,,0.025434897,0.001889444,,,,
451,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.022557347,0.008592715,,,-0.217103158,0.007934393,,,,
452,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,soybean,conservation,rainfed,non-legume,-0.112795494,0.008592715,,,-0.246785314,0.028539007,,,,
453,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,0.0194326,0.008592715,,,-0.183285877,0.006501901,,,,
454,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,soybean,conservation,rainfed,non-legume,0,0.008592715,,,-0.249052682,0.042690038,,,,
455,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.000898069,0.008592715,,,-0.224144051,0.030041233,,,,
456,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,soybean,conservation,rainfed,non-legume,-0.011111225,0.008592715,,,-0.185818937,0.117780449,,,,
457,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,maize,conservation,rainfed,non-legume,-0.05227671,0.008592715,,,0.046717625,0.085690833,,,,
458,54,Parkin,2016,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,50,United States,North America,-93.71,42.05,cold,clay loam,high,neutral,soybean,conservation,rainfed,non-legume,0.010084119,0.008592715,,,-0.411979789,0.041386219,,,,
459,55,Wen,2019,LAND DEGRADATION & DEVELOPMENT,51,United Kingdom,Europe,0.383333333,52.51666667,temperate,loam,moderate,acid,wheat,conventional,rainfed,legume,,,,,4.884694071,0.195607729,1.609437912,0.04,,
460,55,Wen,2019,LAND DEGRADATION & DEVELOPMENT,51,United Kingdom,Europe,0.383333333,52.51666667,temperate,loam,moderate,acid,wheat,conventional,rainfed,legume,,,,,4.639088404,0.597067178,2.079441542,0.0625,,
461,55,Wen,2019,LAND DEGRADATION & DEVELOPMENT,51,United Kingdom,Europe,0.383333333,52.51666667,temperate,loam,moderate,acid,wheat,conventional,rainfed,non-legume,,,,,0,0.125,0.693147181,0.25,,
462,55,Wen,2019,LAND DEGRADATION & DEVELOPMENT,51,United Kingdom,Europe,0.383333333,52.51666667,temperate,loam,moderate,acid,wheat,conventional,rainfed,non-legume,,,,,-1.049822124,0.673673469,0,1,,
463,56,Jokela,2009,AGRONOMY JOURNAL,52,United States,North America,-89.71666667,43.33333333,cold,loam,moderate,acid,maize,conservation,rainfed,legume,,,0.164720361,0.003273252,,,,,0.336472237,0.00824107
464,56,Jokela,2009,AGRONOMY JOURNAL,52,United States,North America,-89.71666667,43.33333333,cold,loam,moderate,acid,maize,conservation,rainfed,legume,,,0.152969345,0.003273252,,,,,0.182321557,0.00824107
465,56,Jokela,2009,AGRONOMY JOURNAL,52,United States,North America,-89.71666667,43.33333333,cold,loam,moderate,acid,maize,conservation,rainfed,non-legume,,,0.129044759,0.003273252,,,,,0.454255272,0.00824107
